Year Added,Number,Family,Subfamily,Tribe,Genus,Species,Code,Common Name,ITIS ID,Other Scientific Names,Native?,Nesting Behavior,Voltinism,Sociality,Foraging Behavior,Tongue Length,Other Notes,Sources
2015,2518,Colletidae,Hylaeinae,N/A,Hylaeus,globuliferus,hyglobuliferus,Yellow-faced Bee,754975,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2519,Colletidae,Hylaeinae,N/A,Hylaeus,graenicheri,hygraenicheri,Yellow-faced Bee,655727,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015; Mitchell 1960; Pascarella and Waddington 2011; VanDyk 2015
2015,2520,Colletidae,Hylaeinae,N/A,Hylaeus,granulatus,hygranulatus,Yellow-faced Bee,655728,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2017,2521,Colletidae,Hylaeinae,N/A,Hylaeus,guamensis,hyguamensis,Yellow-faced Bee,754982,.,.,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; ITIS 2017
2017,2522,Colletidae,Hylaeinae,N/A,Hylaeus,haleakalae,hyhaleakalae,Yellow-faced Bee,754987,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it; Hylaeus haleakalae: endangered in United States",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2015,2523,Colletidae,Hylaeinae,N/A,Hylaeus,hellenicus,hyhellenicus,Yellow-faced Bee,754992,.,N,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; IUCN 2016
2017,2524,Colletidae,Hylaeinae,N/A,Hylaeus,hilaris,hyhilaris,Yellow-faced Bee,754996,.,Y,.,.,Parasitic,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017; Xerces 2017
2017,2525,Colletidae,Hylaeinae,N/A,Hylaeus,hirsutulus,hyhirsutulus,Yellow-faced Bee,754998,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2017,2526,Colletidae,Hylaeinae,N/A,Hylaeus,hostilis,hyhostilis,Yellow-faced Bee,755003,.,Y,.,.,Parasitic,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2017,2527,Colletidae,Hylaeinae,N/A,Hylaeus,hula,hyhula,Yellow-faced Bee,755005,.,Y,Wood,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Magnacca and King 2013; Xerces 2017
2015,2528,Colletidae,Hylaeinae,N/A,Hylaeus,hurdi,hyhurdi,Yellow-faced Bee,655731,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2529,Colletidae,Hylaeinae,N/A,Hylaeus,hyalinatus,hyhyalinatus,Yellow-faced Bee,655732,.,N,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; BWARS 2015; ITIS 2015; Naturespot 2015; VanDyk 2015
2015,2530,Colletidae,Hylaeinae,N/A,Hylaeus,iheringi,hyiheringi,Yellow-faced Bee,755013,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2531,Colletidae,Hylaeinae,N/A,Hylaeus,illinoisensis,hyillinoisensis,Yellow-faced Bee,655733,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2017,2532,Colletidae,Hylaeinae,N/A,Hylaeus,inquilina,hyinquilina,Yellow-faced Bee,755025,.,Y,.,.,Parasitic,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2015,2533,Colletidae,Hylaeinae,N/A,Hylaeus,insolitus,hyinsolitus,Yellow-faced Bee,655734,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Minckley 2015
2017,2534,Colletidae,Hylaeinae,N/A,Hylaeus,kauaiensis,hykauaiensis,Yellow-faced Bee,755040,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2017,2535,Colletidae,Hylaeinae,N/A,Hylaeus,kokeensis,hykokeensis,Yellow-faced Bee,755043,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2017,2536,Colletidae,Hylaeinae,N/A,Hylaeus,kona,hykona,Yellow-faced Bee,755044,.,Y,Wood,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it; Hylaeus kona: endangered in United States",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Magnacca and King 2013; Xerces 2017
2017,2537,Colletidae,Hylaeinae,N/A,Hylaeus,kuakea,hykuakea,Yellow-faced Bee,755048,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Starr and Starr 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2017,2538,Colletidae,Hylaeinae,N/A,Hylaeus,kukui,hykukui,Yellow-faced Bee,755049,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Starr and Starr 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2017,2539,Colletidae,Hylaeinae,N/A,Hylaeus,labiatifrons,hylabiatifrons,Yellow-faced Bee,655736,.,.,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it; Hylaeus labiatifrons: endangered in United States",Ascher and Pickering 2017; ITIS 2017
2015,2540,Colletidae,Hylaeinae,N/A,Hylaeus,laetus,hylaetus,Yellow-faced Bee,755052,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Starr and Starr 2015
2015,2541,Colletidae,Hylaeinae,N/A,Hylaeus,leptocephalus,hyleptocephalus,Yellow-faced Bee,655737,.,N,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Northern Prairie Wildlife Research Center 2015; Scott et al. 2011; Starr and Starr 2015; VanDyk 2015; Wilson and Messinger Carril 2016
2015,2542,Colletidae,Hylaeinae,N/A,Hylaeus,leviceps,hyleviceps,Yellow-faced Bee,755060,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,2543,Colletidae,Hylaeinae,N/A,Hylaeus,longiceps,hylongiceps,Yellow-faced Bee,755069,.,Y,Ground,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitate it; Hylaeus longiceps: endangered in United States, smallest Hawaiian Hylaeus bee",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Magnacca and King 2013; Starr and Starr 2017; USFWS 2017; Xerces 2017
2015,2544,Colletidae,Hylaeinae,N/A,Hylaeus,lunicraterius,hylunicraterius,Yellow-faced Bee,655738,.,Y,Multiple,.,Solitary,Generalist,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Minckley 2015
2017,2545,Colletidae,Hylaeinae,N/A,Hylaeus,mana,hymana,Yellow-faced Bee,755087,.,Y,Wood,.,Solitary,Specialist,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Magnacca and King 2013; Schonberg et al. 2009; Starr and Starr 2017; USFWS 2017; Xerces 2017
2015,2546,Colletidae,Hylaeinae,N/A,Hylaeus,maritimus,hymaritimus,Yellow-faced Bee,655741,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2017,2547,Colletidae,Hylaeinae,N/A,Hylaeus,mauiensis,hymauiensis,Yellow-faced Bee,755093,.,Y,Wood,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017; Xerces 2017
2015,2548,Colletidae,Hylaeinae,N/A,Hylaeus,megalotis,hymegalotis,Yellow-faced Bee,655742,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2017,2549,Colletidae,Hylaeinae,N/A,Hylaeus,melanothrix,hymelanothrix,Yellow-faced Bee,755100,.,Y,Wood,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017; Xerces 2017
2015,2550,Colletidae,Hylaeinae,N/A,Hylaeus,mesillae,hymesillae,Yellow-faced Bee,655743,.,Y,Multiple,.,Solitary,Generalist,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; Hilty 2015; ITIS 2015; Minckley 2015; Northern Prairie Wildlife Research Center 2015; VanDyk 2015
2017,2551,Colletidae,Hylaeinae,N/A,Hylaeus,mimicus,hymimicus,Yellow-faced Bee,755107,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Magnacca and King 2013
2015,2552,Colletidae,Hylaeinae,N/A,Hylaeus,modestus,hymodestus,Yellow-faced Bee,154347,.,Y,Multiple,.,Solitary,Generalist,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2017,2553,Colletidae,Hylaeinae,N/A,Hylaeus,muranus,hymuranus,Yellow-faced Bee,755123,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2017,2554,Colletidae,Hylaeinae,N/A,Hylaeus,mutatus,hymutatus,Yellow-faced Bee,755128,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it; Hylaeus mutatus: may be extinct",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2017,2555,Colletidae,Hylaeinae,N/A,Hylaeus,nalo,hynalo,Yellow-faced Bee,755129,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it; Hylaeus nalo: may be extinct",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2015,2556,Colletidae,Hylaeinae,N/A,Hylaeus,nelumbonis,hynelumbonis,Yellow-faced Bee,655745,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2015,2557,Colletidae,Hylaeinae,N/A,Hylaeus,nevadensis,hynevadensis,Yellow-faced Bee,655746,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2017,2558,Colletidae,Hylaeinae,N/A,Hylaeus,niloticus,hyniloticus,Yellow-faced Bee,755142,.,Y,Ground,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2015,2559,Colletidae,Hylaeinae,N/A,Hylaeus,nivicola,hynivicola,Yellow-faced Bee,755148,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Starr and Starr 2015
2015,2560,Colletidae,Hylaeinae,N/A,Hylaeus,nunenmacheri,hynunenmacheri,Yellow-faced Bee,655747,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,2561,Colletidae,Hylaeinae,N/A,Hylaeus,ombrias,hyombrias,Yellow-faced Bee,755159,.,Y,Ground,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017; Xerces 2017
2015,2562,Colletidae,Hylaeinae,N/A,Hylaeus,ornatus,hyornatus,Yellow-faced Bee,655749,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015; Mitchell 1960; VanDyk 2015
2017,2563,Colletidae,Hylaeinae,N/A,Hylaeus,panamensis,hypanamensis,Yellow-faced Bee,655750,.,.,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; ITIS 2017
2017,2564,Colletidae,Hylaeinae,N/A,Hylaeus,paradoxicus,hyparadoxicus,Yellow-faced Bee,755172,.,Y,Wood,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2017,2565,Colletidae,Hylaeinae,N/A,Hylaeus,pele,hypele,Yellow-faced Bee,755178,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2017,2566,Colletidae,Hylaeinae,N/A,Hylaeus,perkinsianus,hyperkinsianus,Yellow-faced Bee,755189,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2015,2567,Colletidae,Hylaeinae,N/A,Hylaeus,personatellus,hypersonatellus,Yellow-faced Bee,655751,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2017,2568,Colletidae,Hylaeinae,N/A,Hylaeus,perspicuus,hyperspicuus,Yellow-faced Bee,755193,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it; Hylaeus perspicuus: introduced from Eurasia",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017 Magnacca 2007
2017,2569,Colletidae,Hylaeinae,N/A,Hylaeus,pictipes,hypictipes,Yellow-faced Bee,755198,.,N,Stem,Univoltine,Solitary,Generalist,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; BWARS 2017; CheckList; ITIS 2017; Weissmann et al. 2017
2015,2570,Colletidae,Hylaeinae,N/A,Hylaeus,polifolii,hypolifolii,Yellow-faced Bee,655753,.,Y,Multiple,.,Solitary,Generalist,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Snelling 1970; VanDyk 2015
2017,2571,Colletidae,Hylaeinae,N/A,Hylaeus,psammobius,hypsammobius,Yellow-faced Bee,755518,.,Y,Cavity,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017; Xerces 2017
2015,2572,Colletidae,Hylaeinae,N/A,Hylaeus,pubescens,hypubescens,Yellow-faced Bee,755220,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Daly and Coville 1982; ITIS 2015;  Starr and Starr 2015
2015,2573,Colletidae,Hylaeinae,N/A,Hylaeus,punctatus,hypunctatus,Yellow-faced Bee,655754,.,N,Multiple,.,Solitary,Generalist,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; VanDyk 2015; Wilson and Messinger Carril 2016
2015,2574,Colletidae,Hylaeinae,N/A,Hylaeus,rudbeckiae,hyrudbeckiae,Yellow-faced Bee,655758,.,Y,Multiple,.,Solitary,Generalist,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960; Thorp 2015a
2015,2575,Colletidae,Hylaeinae,N/A,Hylaeus,rugulosus,hyrugulosus,Yellow-faced Bee,755252,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Starr and Starr 2015
2015,2576,Colletidae,Hylaeinae,N/A,Hylaeus,saniculae,hysaniculae,Yellow-faced Bee,655760,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960; Snelling et al. 1970
2017,2577,Colletidae,Hylaeinae,N/A,Hylaeus,satelles,hysatelles,Yellow-faced Bee,755259,.,Y,Wood,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017; Xerces 2017
2015,2578,Colletidae,Hylaeinae,N/A,Hylaeus,schwarzii,hyschwarzii,Yellow-faced Bee,655761,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015; Mitchell 1960
2017,2579,Colletidae,Hylaeinae,N/A,Hylaeus,seclusus,hyseclusus,Yellow-faced Bee,655762,.,.,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; ITIS 2017
2015,2580,Colletidae,Hylaeinae,N/A,Hylaeus,sejunctus,hysejunctus,Yellow-faced Bee,655763,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2017,2581,Colletidae,Hylaeinae,N/A,Hylaeus,setosifrons,hysetosifrons,Yellow-faced Bee,755279,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007
2017,2582,Colletidae,Hylaeinae,N/A,Hylaeus,simplex,hysimplex,Yellow-faced Bee,755283,.,Y,Ground ,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017; Xerces 2017
2017,2583,Colletidae,Hylaeinae,N/A,Hylaeus,solaris ,hysolaris ,Yellow-faced Bee,755290,.,Y,Ground ,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Xerces 2017
2015,2584,Colletidae,Hylaeinae,N/A,Hylaeus,sonorensis,hysonorensis,Yellow-faced Bee,655764,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2015,2585,Colletidae,Hylaeinae,N/A,Hylaeus,sparsus,hysparsus,Yellow-faced Bee,655765,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2017,2586,Colletidae,Hylaeinae,N/A,Hylaeus,specularis,hyspecularis,Yellow-faced Bee,755292,.,Y,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2017,2587,Colletidae,Hylaeinae,N/A,Hylaeus,sphecodoides,hysphecodoides,Yellow-faced Bee,755293,.,Y,.,.,Parasitic,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it; Hylaeus sphecodoides: introduced from India",Ascher and Pickering 2017; Daly and Magnacca 2003; ITIS 2017; Magnacca 2007; Starr and Starr 2017
2017,2588,Colletidae,Hylaeinae,N/A,Hylaeus,strenuus,hystrenuus,Yellow-faced Bee,755299,.,N,Wood,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; CheckList; ITIS 2017; Magnacca 2011; Magnacca and King 2013; Starr and Starr 2017
2017,2589,Colletidae,Hylaeinae,N/A,Hylaeus,suffusus,hysuffusus,Yellow-faced Bee,655767,.,.,.,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; ITIS 2017
2015,2590,Colletidae,Hylaeinae,N/A,Hylaeus,takumiae,hytakumiae,Yellow-faced Bee,755315,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Starr and Starr 2015
2015,2591,Colletidae,Hylaeinae,N/A,Hylaeus,timberlakei,hytimberlakei,Yellow-faced Bee,655768,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Snelling 1970; Thorp 2015a
2015,2592,Colletidae,Hylaeinae,N/A,Hylaeus,transvittatus,hytransvittatus,Yellow-faced Bee,655770,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2593,Colletidae,Hylaeinae,N/A,Hylaeus,tuertonis,hytuertonis,Yellow-faced Bee,655772,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2017,2594,Colletidae,Hylaeinae,N/A,Hylaeus,unicus,hyunicus,Yellow-faced Bee,755343,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2017; BISON 2017; Daly and Magnacca 2003; ITIS 2017 Magnacca 2007; Starr and Starr 2017
2015,2595,Colletidae,Hylaeinae,N/A,Hylaeus,verticalis,hyverticalis,Yellow-faced Bee,655773,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960; Snelling 1970; VanDyk 2015
2015,2596,Colletidae,Hylaeinae,N/A,Hylaeus,volatilis,hyvolatilis,Yellow-faced Bee,755354,.,Y,Multiple,.,Parasitic,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Starr and Starr 2015
2015,2597,Colletidae,Hylaeinae,N/A,Hylaeus,volcanicus,hyvolcanicus,Yellow-faced Bee,755355,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Starr and Starr 2015
2015,2598,Colletidae,Hylaeinae,N/A,Hylaeus,volusiensis,hyvolusiensis,Yellow-faced Bee,655775,.,Y,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015; Mitchell 1960
2015,2599,Colletidae,Hylaeinae,N/A,Hylaeus,wootoni,hywootoni,Yellow-faced Bee,655776,.,.,Multiple,.,Solitary,.,Short,"Genus Hylaeus: wasp-like, stores pollen in a crop then regurgitates it",Ascher and Pickering 2015; BISON 2015; ITIS 2015;  Snelling 1970
2015,2600,Halictidae,Halictinae,Augochlorini,Augochlora,antonita,auantonita,Green Sweat Bee,754212,.,.,Wood,Plastic,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2601,Halictidae,Halictinae,Augochlorini,Augochlora,aurifera,auaurifera,Green Sweat Bee,754218,.,.,Wood,Plastic,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,2602,Halictidae,Halictinae,Augochlorini,Augochlora,azteca,auazteca,Green Sweat Bee,754220,.,.,Multiple,Plastic,Solitary,.,Short,.,Ascher and Pickering 2017; BISON 2017; ITIS 2017
2015,2603,Halictidae,Halictinae,Augochlorini,Augochlora,buscki,aubuscki,Green Sweat Bee,754226,.,.,Wood,Plastic,Solitary,.,Short,.,Ascher and Pickering 2015; BISON 2015; ITIS 2015
